gender,race,age,income,credit_score,loan_amount,employment_years,debt_to_income_ratio,education,property_value,down_payment_pct,loan_to_value,approved,age_group
Female,White,33,24182.581569563466,597,23746.38071714605,1.6044465223447066,16.238581906326278,Some College,36561.764374601604,12.484706784745478,64.94867280978916,0,26-35
Female,Asian,49,20000.0,680,107504.0471128589,10.225859068991955,19.580004312238763,High School,187566.92974431522,6.3589451558983034,57.31503269761078,1,46-55
Male,Hispanic,22,32852.09188468778,701,64776.07642669095,0.5780654646530434,13.87905273018,Some College,97871.07336603028,17.624846674578123,66.18510883643158,0,18-25
Female,Asian,42,25910.285246744323,625,45688.39967856876,1.1634395711901213,7.978611066848799,High School,68610.72642081589,13.524261399370788,66.59075346082811,0,36-45
Female,Black,18,95475.00767886313,731,94458.31480948497,17.61088304135725,6.095754952261221,High School,127541.96667588607,0.6337080329278454,74.06057572369541,1,18-25
Male,White,36,24828.346063038225,636,51971.20474853562,0.7236543011366702,9.430080765001442,Bachelor,66042.99759236854,21.826861749687776,78.69298281903099,1,36-45
Male,Asian,45,20000.0,651,92089.69344441095,10.951253604075697,23.045132620100702,Bachelor,175718.97236846958,1.7590262787394881,52.40737081668434,1,36-45
Male,White,33,171795.78314038677,680,33012.38826997096,6.085882544292579,8.518922350647411,Bachelor,44400.86528388314,18.516999557036986,74.35077685739148,0,26-35
Male,White,27,25308.607016322723,761,40953.87779400818,0.3794783337103118,2.55835944578416,Bachelor,51183.12122454645,10.900328280333506,80.01442040695143,1,26-35
Female,Black,50,41061.35809129473,568,105467.70082189194,3.3054025689816595,16.815730059415095,Bachelor,175692.99892326794,11.345132533760964,60.0295409994987,0,46-55
Female,Hispanic,38,52107.19196632496,591,145982.2494430962,3.6592254247137435,2.576036293362223,High School,238943.36613703216,12.0641507449386,61.09491625700816,0,36-45
Female,Asian,34,20000.0,569,58628.772919189345,13.451515440514479,9.770420190572937,Some College,96984.03056820216,5.799294915715843,60.45198634837081,0,26-35
Male,White,40,97576.01708354722,610,11244.412805852247,2.733167310373694,7.4370092873523195,High School,17704.14704561403,7.846420324283495,63.51287512966011,0,36-45
Male,Hispanic,71,60457.45855658634,821,53133.900469062326,2.9598495516043406,13.358863570253341,Bachelor,69793.98617223492,17.164845590022928,76.12962575019075,0,56+
Female,Black,53,126336.87249857213,718,61050.43902156725,0.5966422666701913,5.8470109897346,Some College,74282.01462011383,14.010571878682109,82.18737649185435,1,46-55
Female,White,53,21091.43789672945,514,52069.569269741405,5.096777249988275,11.865605291445467,Bachelor,64416.88568264424,23.27430920270976,80.83217423187293,0,46-55
Female,White,45,39312.61088256168,577,73262.424994963,1.1842919555401623,13.720163908887088,Bachelor,143192.70761873672,12.067954149296307,51.16351678329227,1,36-45
Female,White,41,37477.071713657984,694,44974.63950985846,0.40351977996187316,1.6658006239025944,Some College,73105.53025822488,13.595953892125397,61.52016044613602,1,36-45
Female,White,18,44851.431993349644,541,99044.30125088824,28.912505411726116,4.140048403790504,Some College,150525.22610130179,12.9467113955933,65.79913800244522,1,18-25
Male,Other,31,20000.0,562,29731.787432307254,1.5710175727383824,20.711081336920206,High School,45449.95630149085,9.219397860940544,65.41653689407836,0,26-35
Male,Black,34,39682.640456750254,811,125757.31087116219,0.7602412539889243,14.093017602125816,Some College,216523.43956640034,15.228940990175154,58.08022961532381,0,26-35
Female,Black,18,20000.0,576,151758.73884439535,6.011377471146355,17.99547453438578,Bachelor,227839.9810911304,5.482470352087374,66.60759806844241,1,18-25
Female,Asian,26,48371.55711052885,764,34619.21511926905,8.620938400816211,11.170889745775028,High School,63601.28834817568,11.109350968441426,54.43162555096583,0,26-35
Male,White,18,20000.0,800,34607.99849265973,0.3311129886681392,34.75132217730636,Graduate,48726.48146240172,6.349355119135379,71.02503085383647,1,18-25
Male,Hispanic,39,20000.0,561,76604.96633338631,0.556855534902529,7.077138516751108,Graduate,114433.05819971411,14.063751528399054,66.94303861012926,0,36-45
Female,White,49,69901.2613519942,543,29368.20055409885,0.4725085632112039,36.22580508990155,High School,57209.17986543843,9.085364612205888,51.334769390464466,0,46-55
Male,Hispanic,53,23447.736292459296,616,44553.15623158596,0.2404883624289554,4.55782412488195,Bachelor,62740.95483876141,21.110880649522834,71.01128177931552,1,46-55
Male,White,44,20000.0,519,116019.80332927605,5.386061727541578,19.717967541122878,High School,200629.4165544755,12.175909540742042,57.82791243764297,1,36-45
Male,Asian,28,100375.80758149066,664,93205.69078049673,4.437461939890391,19.50137740583534,Bachelor,139030.62478221615,3.2584192976229867,67.03968347009757,0,26-35
Female,White,18,47197.72512286716,625,196441.07744896572,5.435493968685535,15.921117913232221,Bachelor,309779.2679588694,8.39927752369635,63.413242191226296,1,18-25
Female,White,18,72960.40359240252,693,66334.83736065049,3.522731150566602,16.62565421564757,Bachelor,81999.85091726753,15.948010150267368,80.89629019884194,0,18-25
Male,Hispanic,24,31793.156529802065,817,41502.012483988125,8.505236093288621,4.082892986807629,Some College,55354.84937343262,20.703873820508548,74.97448363378057,1,18-25
Female,White,29,309806.42784513166,748,61743.630970453436,3.9556559868969976,16.75026514070277,Graduate,79126.32943355151,8.851311173821982,78.03171385866487,1,26-35
Male,Black,38,22390.429935997952,708,54701.532056032425,12.550933664704012,6.101345491890697,Graduate,102607.60865269786,19.191397852506878,53.31137990086484,0,36-45
Male,White,27,146619.55350030886,414,55163.99387039132,3.3242422915067453,8.884855859964992,Bachelor,108637.37718350496,12.955092205273788,50.77809801796944,1,26-35
Female,Black,44,34575.72647634147,703,59025.08341353065,7.818945796467637,12.274192621177402,Some College,74039.86592009697,7.864609607258478,79.72067842104128,1,36-45
Female,White,37,20000.0,850,34232.81529940954,2.6158437187897214,17.353613769077786,Bachelor,43183.896005371884,13.664802465806641,79.27217890472674,0,36-45
Female,White,40,53438.086261719756,300,70921.62357555158,2.856629501567849,6.4978939509417355,Bachelor,116434.52257360698,15.64940267310719,60.91116449652354,1,36-45
Female,White,53,46714.5075301263,732,25714.287219286627,9.452113815055935,2.0390526550217096,Graduate,41225.86372252979,21.656890176610258,62.37416247323851,1,46-55
Male,White,25,20000.0,630,38944.93620428991,0.569539343009269,18.509100076961783,High School,67003.1156110554,25.722613929999028,58.12406758867801,0,18-25
Male,White,45,20000.0,548,55752.232987969655,4.161100983803126,27.03927071581526,Some College,99765.53607156292,2.937397484090968,55.88325907252978,0,36-45
Male,White,39,35605.01883917237,746,15433.071910320752,6.479279558895352,24.78001924885208,Bachelor,28362.52256621882,15.903695036912705,54.413608219398334,0,36-45
Male,White,35,48040.431209189745,850,94977.46403972615,6.939891198581227,16.769720700916714,Some College,125300.60595658667,12.670596816907619,75.799684538344,0,26-35
Male,White,50,20000.0,743,17467.6747398905,4.476237597232393,21.906365980355265,Bachelor,21489.93145736215,13.17514727409073,81.2830639992866,0,46-55
Female,White,50,84330.35498369552,605,89478.40717486662,2.9716202932924087,19.740325620773767,High School,171022.5043309563,12.598714194347142,52.31966841142227,0,46-55
Male,Hispanic,28,24450.39428497936,536,27565.338914290995,1.5108150437822088,20.507211274431082,Bachelor,43432.84979262076,20.10822171259703,63.466567461972865,0,26-35
Female,White,37,20000.0,667,46959.87466749258,12.007953406563736,22.903929359995587,Bachelor,92839.45907694222,23.884177479745535,50.581805553793465,1,36-45
Female,White,43,77099.5899532309,754,81754.68436098467,2.3084946249734464,6.840600223360196,Bachelor,132950.74211308666,16.224812719906275,61.49246184082591,0,36-45
Female,Black,36,35635.78528037274,603,223884.08331345135,8.022055055835244,14.050653210740979,Bachelor,360010.5091191403,10.56754320335865,62.18820774461341,0,36-45
Male,White,47,96079.63150238649,615,64207.235551660735,0.16088905101158651,36.144790771548955,Graduate,109048.50861522264,24.019734636258576,58.87951735150803,1,46-55
Male,Black,43,51552.80032044721,850,18222.715570241588,1.3209295086711594,12.77409113835882,Bachelor,24347.646989598066,6.644919774798868,74.84384662726052,1,36-45
Male,White,61,36271.5293700176,779,106108.46234076578,2.120066278529225,15.281844966346226,High School,148894.83269845592,12.68077728949387,71.26403275233751,1,56+
Male,White,21,32138.69529432391,788,52096.28693109508,5.567219627822862,10.109544828466605,Bachelor,100266.86690115902,28.869393676807803,51.9576292160904,0,18-25
Female,White,38,53432.27314718948,474,62438.91468022016,1.9233942880653392,26.419388732457172,Some College,85532.70902890107,8.958293451905751,73.00004336250167,0,36-45
Male,Black,29,26086.546299314206,565,83676.8652915936,0.21121815209659534,8.683183641587393,Some College,116007.65348970503,6.386260980521922,72.13046964959032,0,26-35
Male,Black,47,20000.0,658,15752.797158598576,0.9550006306809464,15.165023693591847,Graduate,25330.298245365542,11.086050269978552,62.18954473416326,1,46-55
Female,White,20,59155.64487795877,529,60109.435726509946,1.4998891309205544,1.8337478569709793,Bachelor,102962.71973385067,1.5435644102743715,58.3798057023818,0,18-25
Male,White,44,32351.307837149237,842,46825.52157328587,0.9682118600708447,4.748809643900677,Some College,56224.48510847739,19.116572790146705,83.28314876150931,0,36-45
Female,Asian,32,37303.935835945944,819,124629.54096149681,1.1390506150943376,38.683179827223334,Bachelor,195098.19323635832,15.405742351554357,63.880417800953246,0,26-35
Female,White,31,86812.32372105919,585,92620.72966031682,7.325755909099799,20.540750956302936,Bachelor,140710.3850591638,11.929223470789532,65.82366299500427,0,26-35
Female,White,22,33153.33897638878,850,22556.9577797628,2.655427751616615,9.847643285541698,Graduate,42688.93779935522,19.895910338386837,52.840288239974676,0,18-25
Male,Asian,34,36754.911443537516,649,127717.42833013936,2.5974758518229994,7.339877060349793,High School,239056.114848367,6.297188523484306,53.42571070024725,1,26-35
Male,Black,53,22477.73158643329,850,78410.65109355879,16.996945586712798,16.372912282321188,Bachelor,150920.0194826078,4.7715191247796,51.955102684435396,1,46-55
Female,White,39,51256.20419747443,667,23662.69512202774,2.959291254348009,22.7962041930094,High School,44335.3836450496,7.33663132957687,53.37203194512081,1,36-45
Male,Hispanic,47,48043.50963996018,719,61910.92033504615,13.131761188230861,2.5501769173930473,High School,113257.9240516995,22.797658238170943,54.66365453315682,1,46-55
Female,Hispanic,59,74654.05378908488,817,111401.45509827783,1.776687038601075,11.298919993604498,High School,210237.26817291777,7.886675622776292,52.98844304172151,1,56+
Female,White,43,22849.783704572295,803,28899.32959584814,2.5593496768827335,7.610611497420719,High School,38720.62860711254,17.47290820992624,74.63548665255827,0,36-45
Female,White,33,25178.517362900835,711,136837.09387982535,2.5232516184322717,23.852030842347467,Bachelor,201517.1519819184,21.093200041722366,67.90344768871256,1,26-35
Male,White,45,68439.80777354317,633,24159.25306829589,3.9491586773871723,4.791212228698625,Bachelor,42203.6701740138,6.489687627979758,57.24443625088214,1,36-45
Male,Asian,33,44434.452409438825,711,37244.65389877443,4.388323223219931,9.63299065901718,High School,72198.93912261154,5.965040887887279,51.58615119749038,0,26-35
Female,Black,33,20000.0,552,34005.498080202684,1.4259261543982673,6.046806907606825,High School,58949.44950640162,9.131279508767406,57.685861979949195,0,26-35
Male,White,21,103284.56803775397,668,136784.26271952776,7.889314710836411,11.730718519541144,High School,186896.42532198803,22.41504182479963,73.1872011376749,0,18-25
Male,Hispanic,51,20000.0,516,44595.592848540546,3.4311155833308877,2.2533038298187607,Some College,87217.03026971864,9.940538726107523,51.13174882316984,1,46-55
Male,White,35,68011.20857845238,436,29801.374583816905,0.03534238220735951,14.742858434019002,Some College,53889.03422918198,24.530155791589497,55.30137069645028,0,26-35
Female,White,42,20000.0,656,78207.94558736803,4.474366571209445,10.279466839567542,High School,138681.06677867752,9.982218516458985,56.394104403725756,0,36-45
Female,White,27,164165.5769750027,801,89028.21263277989,7.998909449405484,8.213863877703172,Bachelor,161141.53616723747,12.965518481691516,55.24845719503615,1,26-35
Male,White,45,20000.0,761,89368.3308075062,1.441522916293554,7.847653152774376,Graduate,154367.32559448775,10.090188403292485,57.89329475220073,1,36-45
Male,Hispanic,30,91290.36424226455,640,50878.539909978164,0.19303375701388925,8.716776834452363,High School,61954.292672297015,11.774009769265758,82.1227032307458,1,26-35
Female,White,38,34019.61374051277,850,69753.33977541953,8.229955978637435,8.464174711154396,High School,97856.58424080236,2.4375770307281375,71.28119207980194,1,36-45
Female,Hispanic,50,27084.528617764285,581,40532.53031176338,18.706491323365636,12.048342823901075,Bachelor,79656.85805295115,10.259170412865746,50.883917973289584,0,46-55
Male,White,49,42121.65783060068,419,163551.14056813435,0.3982668301523781,11.304886033370416,Graduate,234022.61602700132,20.67312103922874,69.88689526881623,0,46-55
Male,White,39,60205.57718809763,388,118957.68197524794,13.906073683853464,2.6090773988740135,High School,216181.93672668128,11.711515468325276,55.02665198417853,1,36-45
Female,Asian,18,20000.0,508,114665.4569095553,2.225770067644996,5.000969842078085,Graduate,176537.46702566236,18.830747586206112,64.9524765713824,0,18-25
Female,White,75,20000.0,747,96420.06101310207,14.188483627024127,3.990420276127272,High School,185707.17540248792,8.959574247519535,51.92048223453316,1,56+
Female,White,60,61064.373628066314,573,81784.25182642143,5.232556969422694,5.652958802193505,Bachelor,134627.93930794852,5.874535832654558,60.74835004296381,1,56+
Female,White,48,20000.0,705,28378.369865452016,11.04749202788055,20.419863552252558,High School,48399.55946377398,4.979854342603311,58.63352927146498,1,46-55
Male,Hispanic,30,22756.741848038655,847,87551.34863403588,7.704996557166273,8.77316258424268,Graduate,121845.22362601392,12.341404877952085,71.85455943908144,1,26-35
Male,White,38,413556.5582137126,517,64123.04778031786,0.1419857616169654,15.060471656291796,Some College,79898.51824825235,22.452303885610316,80.2556157312973,1,36-45
Female,White,33,20000.0,707,127774.01196243102,0.33841063118611503,11.696272412252611,Bachelor,230663.40067011706,18.095297734844152,55.39414210976922,0,26-35
Female,White,55,90966.10407409331,714,97192.76071454407,3.730046473125303,1.1520884578821105,High School,121890.8632975031,4.170792325202357,79.73752755965182,1,46-55
Female,White,43,22725.41964334438,546,83302.03703784871,0.6941212748154666,4.971493560349527,Some College,148064.25217911275,7.457211800186356,56.260735330685065,0,36-45
Female,Hispanic,30,54569.81204255008,812,21795.63766148909,3.090516167867488,10.03785704444555,Bachelor,35840.62210807771,6.010901975607637,60.812665571942794,1,26-35
